1638152460.0,0.72022000,0.72115000,0.71580000,0.71595000,1113447.00000000,1638152519999,799916.83517000,1182,245005.00000000,175873.01082000,0
1638152520.0,0.71592000,0.71898000,0.71534000,0.71898000,391461.00000000,1638152579999,280789.57925000,510,221647.00000000,158991.31263000,0
1638152580.0,0.71890000,0.71898000,0.71612000,0.71678000,969725.00000000,1638152639999,695773.85223000,705,373923.00000000,268360.70342000,0
1638152640.0,0.71672000,0.71796000,0.71312000,0.71717000,1322522.00000000,1638152699999,946435.97271000,1087,605744.00000000,433780.73950000,0
1638152700.0,0.71715000,0.71888000,0.71612000,0.71665000,468744.00000000,1638152759999,336574.95022000,412,176222.00000000,126542.78385000,0
1638152760.0,0.71679000,0.72038000,0.71628000,0.71981000,616531.00000000,1638152819999,443148.30104000,582,373175.00000000,268291.89153000,0
1638152820.0,0.71964000,0.72342000,0.71909000,0.72342000,1100830.00000000,1638152879999,793630.31866000,962,665608.00000000,480046.95112000,0
1638152880.0,0.72338000,0.72500000,0.72200000,0.72482000,882548.00000000,1638152939999,638625.40431000,1011,564576.00000000,408626.73594000,0
1638152940.0,0.72482000,0.72723000,0.72183000,0.72472000,1408955.00000000,1638152999999,1021135.93809000,2644,571804.00000000,414429.61863000,0
1638153000.0,0.72457000,0.72760000,0.72337000,0.72714000,723154.00000000,1638153059999,524746.52472000,875,431501.00000000,313140.25886000,0
1638153060.0,0.72727000,0.72783000,0.72401000,0.72600000,1256795.00000000,1638153119999,911988.14338000,1273,533053.00000000,386777.09576000,0
1638153120.0,0.72610000,0.72637000,0.72500000,0.72549000,976701.00000000,1638153179999,708467.58202000,824,360969.00000000,261922.27018000,0
1638153180.0,0.72525000,0.72597000,0.72000000,0.72000000,2057738.00000000,1638153239999,1486956.28722000,1835,834432.00000000,603243.24342000,0
1638153240.0,0.72001000,0.72111000,0.71841000,0.71887000,1641725.00000000,1638153299999,1181728.86629000,1087,774042.00000000,557139.69924000,0
1638153300.0,0.71887000,0.72000000,0.71683000,0.71974000,604766.00000000,1638153359999,434498.17112000,767,232101.00000000,166774.72247000,0
1638153360.0,0.71983000,0.72298000,0.71760000,0.72220000,740512.00000000,1638153419999,532996.83796000,657,439926.00000000,316742.68506000,0
1638153420.0,0.72221000,0.72568000,0.72122000,0.72548000,719007.00000000,1638153479999,520211.67833000,707,434049.00000000,314084.83156000,0
1638153480.0,0.72518000,0.72700000,0.72471000,0.72471000,1265645.00000000,1638153539999,918464.95627000,1191,575282.00000000,417629.46897000,0
1638153540.0,0.72461000,0.72988000,0.72461000,0.72900000,1317505.00000000,1638153599999,959285.13544000,1970,831381.00000000,605194.18860000,0
1638153600.0,0.72893000,0.73254000,0.72835000,0.73103000,2542481.00000000,1638153659999,1857380.99166000,4217,1365906.00000000,997939.73348000,0
1638153660.0,0.73088000,0.73184000,0.72800000,0.72984000,1270369.00000000,1638153719999,927347.58099000,1088,758403.00000000,553673.60955000,0
1638153720.0,0.72984000,0.72998000,0.72453000,0.72559000,1426877.00000000,1638153779999,1037082.64403000,1176,657163.00000000,477475.61002000,0
1638153780.0,0.72569000,0.72770000,0.72400000,0.72663000,653058.00000000,1638153839999,473799.22896000,737,255048.00000000,185137.92812000,0
1638153840.0,0.72663000,0.72927000,0.72663000,0.72861000,602159.00000000,1638153899999,438512.12537000,597,306558.00000000,223252.30178000,0
1638153900.0,0.72858000,0.73106000,0.72543000,0.72586000,808135.00000000,1638153959999,588434.79836000,787,305360.00000000,222500.35136000,0
1638153960.0,0.72574000,0.72946000,0.72500000,0.72914000,526200.00000000,1638154019999,382503.56386000,569,301426.00000000,219081.57804000,0
1638154020.0,0.72899000,0.73176000,0.72839000,0.73139000,1241870.00000000,1638154079999,906675.86309000,890,767488.00000000,560435.69259000,0
1638154080.0,0.73126000,0.73282000,0.72800000,0.72825000,1394461.00000000,1638154139999,1019312.92367000,1381,655109.00000000,479198.32455000,0
1638154140.0,0.72825000,0.72892000,0.72566000,0.72662000,806969.00000000,1638154199999,586877.20104000,772,318949.00000000,232018.68194000,0
1638154200.0,0.72622000,0.72850000,0.72350000,0.72735000,1180534.00000000,1638154259999,856733.03505000,993,596156.00000000,432858.81779000,0
1638154260.0,0.72734000,0.72814000,0.72500000,0.72716000,791850.00000000,1638154319999,575488.07889000,679,417868.00000000,303780.35068000,0
1638154320.0,0.72758000,0.72768000,0.72501000,0.72542000,540483.00000000,1638154379999,392483.21202000,594,245469.00000000,178292.75363000,0
1638154380.0,0.72535000,0.72545000,0.72012000,0.72205000,1291172.00000000,1638154439999,932629.19760000,1314,381511.00000000,275415.12107000,0
1638154440.0,0.72211000,0.72338000,0.71895000,0.71948000,1011125.00000000,1638154499999,728981.51316000,889,417904.00000000,301470.09705000,0
1638154500.0,0.71918000,0.72152000,0.71828000,0.72070000,964174.00000000,1638154559999,694273.12191000,1062,512142.00000000,368869.93258000,0
1638154560.0,0.72066000,0.72081000,0.71807000,0.71959000,573699.00000000,1638154619999,412619.91914000,559,267420.00000000,192370.55558000,0
1638154620.0,0.71982000,0.72342000,0.71880000,0.72320000,840553.00000000,1638154679999,606300.26037000,784,538346.00000000,388311.25451000,0
1638154680.0,0.72318000,0.72700000,0.72300000,0.72355000,1640969.00000000,1638154739999,1189379.38229000,1087,657722.00000000,476836.94830000,0
1638154740.0,0.72355000,0.72700000,0.72274000,0.72679000,622720.00000000,1638154799999,451747.49991000,559,399708.00000000,289940.82999000,0
1638154800.0,0.72646000,0.72646000,0.72354000,0.72417000,957780.00000000,1638154859999,694065.51497000,755,338128.00000000,245053.30300000,0
1638154860.0,0.72420000,0.73000000,0.72384000,0.72941000,1217121.00000000,1638154919999,883723.84426000,1191,788171.00000000,572429.33645000,0
1638154920.0,0.72943000,0.72997000,0.72660000,0.72748000,596118.00000000,1638154979999,434425.25761000,742,302372.00000000,220389.13044000,0
1638154980.0,0.72700000,0.72759000,0.72016000,0.72185000,748970.00000000,1638155039999,541788.54438000,1177,260817.00000000,188701.24203000,0
1638155040.0,0.72161000,0.72979000,0.72102000,0.72978000,1125195.00000000,1638155099999,816313.80907000,1230,719839.00000000,522116.38736000,0
1638155100.0,0.72926000,0.73250000,0.72924000,0.73196000,1355154.00000000,1638155159999,990830.73928000,2017,826512.00000000,604391.49217000,0
